"","school","sex","age","address","Pstatus","Medu","Fedu","failures","schoolsup","famsup","paid","activities","higher","romantic","famrel","freetime","goout","Dalc","Walc","G1","G2","G3","absencesIntervals","PC1","PC2","PC3","PC4","PC5"
"136","GP","F",16,"U","A",3,4,0,"no","no","no","no","yes","no",3,2,1,1,4,15,13,14,"[8,16)",1.5261394782023,-0.843141022670372,1.49629132971529,-2.28938708065893,0.923691582944057
"137","GP","M",16,"U","T",2,1,0,"no","no","no","no","yes","no",3,2,1,1,1,9,9,11,"[0,8)",-1.17336336021121,2.81047843159646,-0.187095338339186,-1.09384901772405,2.06194841781824
"138","GP","F",16,"U","A",2,2,1,"no","no","no","no","yes","no",5,3,4,1,1,13,11,11,"[8,16)",-0.428863839699575,0.278114706367385,0.239733054089938,0.385741938993934,-1.02231504512731
"139","GP","M",15,"R","T",3,4,0,"no","yes","no","no","yes","yes",5,3,3,1,1,12,11,11,"[0,8)",0.61002676496065,0.634495400184317,0.208666558434848,1.36725765176524,1.34708147627284
"140","GP","F",15,"U","T",4,4,0,"no","yes","no","yes","yes","yes",4,3,3,1,1,13,14,15,"[0,8)",2.7169795125976,-0.318247393529166,1.45234363800591,0.468999170756102,0.0428712307346355
"141","GP","M",17,"R","T",3,4,0,"no","no","no","no","yes","no",5,4,5,2,4,10,9,10,"[0,8)",-1.21135427053735,-1.98588215044386,-0.341693419643822,1.4558638072965,0.400724225263983
"142","GP","F",16,"R","T",1,1,0,"no","yes","no","no","yes","no",5,1,3,1,1,14,13,13,"[0,8)",0.700751110908166,2.52956291337966,-2.31107377694619,-0.202992632915794,1.31637696544003
"143","GP","M",18,"U","T",3,1,0,"no","no","no","yes","yes","yes",3,3,4,4,5,11,11,12,"[0,8)",-1.68345144021818,-2.1963049541013,-1.49894743037882,-1.51363545648214,1.08455233883253
"144","GP","F",18,"U","A",3,2,0,"no","yes","no","yes","yes","yes",4,3,3,5,1,12,11,11,"[8,16)",-0.466651969668127,-1.34107076080663,-0.0651635280121167,-1.52706121923342,-0.746991901587888
"145","GP","F",16,"R","T",1,1,0,"no","yes","no","yes","yes","yes",3,3,3,1,2,12,11,11,"[8,16)",-0.744427416505074,1.15129172865766,-0.82587894670735,-0.718643452243715,1.04746728513291
"146","GP","F",16,"U","A",3,3,0,"no","yes","no","yes","yes","yes",4,3,2,1,1,9,9,10,"[0,8)",-0.502772899835241,0.967372581969794,1.61655686135671,0.474191119044762,0.861069312795336
"147","GP","M",16,"U","T",1,1,2,"no","no","no","no","yes","yes",4,4,4,1,3,10,10,10,"[0,8)",-1.99761791384675,0.786857512284155,-0.657980880913614,0.975626053811699,-0.915586168453941
"148","GP","F",15,"U","T",4,4,0,"no","no","no","yes","yes","no",4,3,2,1,1,13,14,14,"[0,8)",1.95779060533253,-0.114489303520652,1.47017857306683,0.149321153589992,0.920773091851896
"149","GP","F",15,"R","T",1,1,1,"no","no","no","yes","yes","yes",5,5,5,1,1,8,9,9,"[0,8)",-2.52960377916879,1.14184973622894,-1.36690947131917,2.83640907819758,0.380207702880338
"150","GP","M",15,"U","T",4,3,0,"yes","yes","no","no","yes","no",2,2,2,1,1,9,11,11,"[0,8)",0.927608957310474,1.15762275821866,2.12123628419348,-1.25316377772794,0.988619174544079
"151","GP","F",15,"U","A",3,3,0,"no","no","no","no","yes","yes",1,3,2,2,3,9,8,9,"[24,32]",-1.46145487322324,-0.963012853615912,2.55619304692485,-2.99700017477466,1.24807431126389
"152","GP","M",16,"U","T",4,4,0,"no","yes","no","yes","yes","no",5,3,3,1,3,15,13,13,"[0,8)",2.33890711790514,-0.958049808918935,0.929886734140221,0.910570463769309,-0.138975242286172
"153","GP","M",16,"U","T",2,2,0,"no","yes","no","yes","yes","no",2,3,3,2,2,12,11,11,"[0,8)",-0.533607378163858,0.215472383264206,-0.0823490478806721,-1.09201323143261,1.55257617797069
"154","GP","F",15,"U","T",4,4,0,"no","yes","no","yes","yes","no",4,2,2,1,1,13,13,13,"[0,8)",2.5324226555573,0.418844261846888,2.06637381018886,0.0159225116018175,0.498401167522763
"155","GP","F",16,"U","T",1,1,0,"no","no","no","no","yes","no",3,4,4,3,3,10,11,11,"[0,8)",-1.57398452838608,-0.690697935946158,-1.12619470212286,-0.159428270133724,1.24563770452393
"156","GP","M",17,"U","T",2,1,0,"no","yes","no","no","yes","no",5,4,5,1,2,9,7,6,"[16,24)",-2.84969750711454,-0.476878698035666,0.361441340152573,0.527046509748656,-1.04045681042812
"157","GP","F",15,"U","T",1,1,0,"no","yes","no","no","yes","no",4,4,2,1,2,12,12,12,"[0,8)",0.378038288873048,1.52798507734049,-0.654623051915819,0.937223439791177,1.04039706563172
"158","GP","F",15,"U","A",2,1,0,"no","yes","no","yes","no","yes",4,4,2,1,1,11,10,10,"[0,8)",-0.457763557780031,1.79670419387279,-0.0507971310250871,1.2990012452045,1.48534725785682
"159","GP","F",15,"U","T",3,2,1,"no","yes","no","no","yes","no",3,3,2,1,1,11,11,11,"[0,8)",0.161423962250934,1.32876354410719,1.45326725327649,-0.0466495786663715,0.324674440978787
"160","GP","F",15,"U","T",1,2,0,"no","yes","no","no","yes","no",4,3,2,1,1,13,12,13,"[0,8)",0.960093820239922,1.50879696742331,0.00453307634332059,0.0403406078002488,0.705632627126506
"161","GP","F",15,"U","T",1,2,0,"no","no","no","no","yes","yes",2,3,4,2,4,11,11,11,"[0,8)",-0.804177951433609,-0.65384039257523,-0.403906566184704,-1.05764595693387,1.78071359919727
"162","GP","M",16,"U","T",4,4,0,"no","yes","no","no","no","yes",3,3,2,2,1,9,9,8,"[16,24)",-0.794997466856304,-0.703531324657719,3.26957753893386,-1.07767466540238,0.410896998627198
"163","GP","M",15,"U","A",2,1,0,"no","no","no","no","yes","no",4,5,5,2,5,12,11,11,"[0,8)",-1.62126093061927,-1.27298319985124,-2.90080553278832,1.52964021172266,2.4272227352415
"164","GP","M",18,"U","T",1,1,2,"no","no","no","no","no","yes",2,3,5,2,5,11,9,0,"[0,8)",-4.52384643571443,-0.507960010119814,-0.283397748299864,-0.926022814865904,-0.399770278004351
"165","GP","M",16,"U","T",2,1,1,"no","no","no","yes","yes","yes",4,4,4,3,5,9,10,10,"[0,8)",-2.61853404501458,-1.65775356251741,-0.724663905649415,-0.00986534409890993,0.538263829564126
"166","GP","F",15,"R","T",3,3,0,"no","yes","yes","yes","yes","yes",4,2,1,2,3,13,13,13,"[0,8)",1.52963002031122,0.320794826390377,0.505714341253546,-0.851732894138284,1.55724093091316
"167","GP","M",19,"U","T",3,2,0,"no","yes","no","no","no","yes",4,5,4,1,1,11,9,11,"[0,8)",-0.851698433745019,-0.275675151866918,0.319454332570588,0.966143508856089,-1.77133138728056
"168","GP","F",17,"U","T",4,4,0,"yes","yes","no","no","yes","yes",4,2,1,1,1,13,13,13,"[0,8)",1.96231233543022,0.530511058299738,2.18808476573951,-0.449124205035431,0.124444913249122
"169","GP","M",15,"R","T",2,3,0,"yes","no","yes","yes","yes","no",4,4,4,1,1,7,8,8,"[0,8)",-1.115162994914,0.64587060885431,1.44767081797934,2.15526537161248,0.810336295367342
"170","GP","M",17,"R","T",1,2,3,"no","no","no","no","yes","no",2,2,2,3,3,9,8,10,"[8,16)",-3.6601497566997,0.175591263820482,1.03179565745714,-3.41643221285195,-1.11308367782923
"171","GP","F",18,"R","T",1,1,3,"no","yes","no","yes","yes","no",5,2,5,1,5,11,10,11,"[0,8)",-3.36225137859891,0.0252244404549633,-2.0916988931299,-0.757020223051015,-1.83788017471578
"172","GP","M",16,"R","T",2,2,0,"no","no","no","no","yes","no",4,2,2,1,2,12,10,11,"[0,8)",-0.347053974372196,1.43375012461697,-0.156156175326822,-0.48702873447033,1.51686703995722
"173","GP","M",16,"U","T",3,3,1,"no","yes","no","no","yes","yes",4,5,5,4,4,10,10,1,"[0,8)",-3.02185378491905,-2.7271644385647,0.641171255517472,1.57106935265733,0.374175396870705
"174","GP","M",16,"U","T",1,2,2,"no","no","no","no","yes","no",4,4,5,3,5,9,8,10,"[0,8)",-3.57710700986495,-1.48212886473111,-1.24436424121366,0.610085863814021,0.345596977548533
"175","GP","M",17,"R","T",2,1,1,"no","no","yes","yes","no","yes",3,3,2,2,2,8,8,9,"[8,16)",-2.6783220705851,1.0874780144333,0.457338005606974,-1.18567255279764,0.174519609737776
"176","GP","M",17,"R","T",3,2,2,"yes","yes","no","no","yes","yes",4,4,4,1,4,7,6,8,"[0,8)",-3.38350776430966,-0.269983311914202,0.75820289338681,0.717512516127118,-1.12155567486844
"177","GP","M",15,"U","T",1,2,0,"no","no","no","yes","yes","no",4,4,4,2,4,8,9,10,"[0,8)",-2.0629641075463,-0.516134661947221,-0.748266063365144,1.09902915414783,2.02359721443511
"178","GP","M",16,"U","T",1,3,1,"no","no","no","no","no","no",5,3,3,1,4,9,8,8,"[0,8)",-2.08912881522226,0.147133671072599,0.757578620741804,0.965905655155561,0.324108996515391
"179","GP","M",17,"R","T",1,1,0,"no","no","no","yes","no","yes",5,3,5,1,5,8,8,8,"[0,8)",-2.90499708128475,0.304558769538504,-2.38517216883625,1.12122405547385,1.26863035208145
"180","GP","M",17,"U","T",3,2,3,"no","yes","no","yes","no","no",4,5,2,1,1,8,7,8,"[8,16)",-3.37659810114621,1.04263458180344,1.62648807528953,0.505250036664469,-2.41118414218389
"181","GP","M",16,"U","T",2,2,0,"no","no","no","no","no","no",4,3,5,2,4,9,10,11,"[0,8)",-1.04506614669939,-1.02691429490673,-0.416119416665427,0.677386688906729,0.924491969878311
"182","GP","F",16,"U","T",4,2,0,"no","no","no","no","yes","yes",4,2,3,1,1,17,17,18,"[0,8)",3.73621569603218,0.249791348378718,-0.255662535152272,-0.395878175047204,-0.0526114384942695
"183","GP","F",16,"U","T",2,2,0,"no","yes","no","no","yes","no",5,1,5,1,1,12,12,13,"[0,8)",0.973324228599151,0.811635437095416,-0.243436783391564,0.576722040448186,0.165995199897361
"184","GP","F",16,"U","T",4,4,0,"no","yes","no","no","yes","yes",4,4,2,1,1,16,16,17,"[0,8)",3.5499799099258,-0.406935339385662,0.816373815597983,0.621571132536789,-0.282517514764446
"185","GP","M",16,"U","T",3,4,1,"no","yes","no","yes","yes","no",3,4,5,2,4,9,9,10,"[0,8)",-2.14051932885662,-2.00473677741501,0.317375309870414,0.351642470465368,0.839640341120341
"186","GP","M",16,"U","T",1,0,0,"no","yes","no","yes","yes","yes",4,3,2,1,1,16,17,18,"[0,8)",2.41086591600635,2.13816758313064,-2.68696252105449,-0.354330088434076,0.450125992235045
"187","GP","M",17,"U","T",4,4,0,"no","yes","no","yes","yes","no",4,4,4,1,3,11,9,10,"[0,8)",0.0134700753116601,-1.33617309939472,1.5971045521784,1.30856033879047,-0.232879757080609
"188","GP","F",16,"U","T",1,3,0,"no","no","no","yes","yes","yes",4,3,5,1,1,14,13,13,"[0,8)",1.18772289381179,0.249409778773921,-0.675754623846348,0.953971743951898,0.0250373989278787
"189","GP","F",16,"U","T",3,3,0,"no","yes","no","yes","yes","no",4,4,5,1,1,14,14,15,"[0,8)",1.73912401380446,-0.494070613485144,-0.708771201804467,1.39003769318526,-0.0732623940410911
"190","GP","M",17,"U","T",4,3,0,"no","no","no","yes","yes","no",4,4,4,4,4,10,11,11,"[0,8)",-0.891837466751315,-2.70836754546767,-0.155667227145245,0.270373715697309,0.793845325227892
"191","GP","F",16,"U","T",2,2,0,"no","no","no","yes","yes","no",3,4,4,1,4,13,12,14,"[0,8)",0.323840873278424,-0.525873087619626,-1.28745718438324,0.275753396281129,0.990991239957071
"192","GP","M",17,"U","T",3,3,0,"no","no","no","yes","yes","no",4,3,4,1,4,11,9,10,"[0,8)",-0.530939557043842,-1.02645509240301,0.808422991162007,0.242373060078332,0.0400537073096044
"193","GP","M",16,"R","T",4,2,0,"no","yes","no","yes","yes","yes",4,3,3,3,4,10,9,11,"[8,16)",-1.0972431311943,-1.83042462698559,0.942899838675474,-0.541825455060783,1.13545266910843
"194","GP","M",17,"U","T",4,3,0,"no","yes","yes","yes","yes","yes",5,2,3,1,1,11,11,13,"[0,8)",1.12107134539723,0.24916751267749,1.50778682767424,0.286223107052365,-0.646026754626316
"195","GP","M",16,"U","T",4,3,0,"no","yes","yes","yes","yes","no",3,4,3,2,3,11,10,11,"[0,8)",-0.0288755900340013,-1.29532369780378,1.36100510393536,0.0632230859801793,0.644493653747729
"196","GP","M",16,"U","T",3,3,0,"no","no","no","yes","yes","yes",4,2,3,1,2,11,12,13,"[0,8)",1.09512620410984,0.329007711661775,1.014210358883,0.0823788875514035,0.523735333008615
"197","GP","F",17,"U","T",2,4,0,"no","yes","no","yes","yes","no",5,4,2,2,3,17,18,17,"[0,8)",3.02982841451971,-1.19632117837307,-1.01109633301002,0.237946709350905,-0.439786825908738
"198","GP","F",17,"U","T",3,3,0,"no","yes","no","yes","yes","yes",5,3,3,2,3,14,13,14,"[24,32]",0.512743964553662,-2.20299427203715,0.401164763773799,-2.25083000383795,-1.56177589828262
"199","GP","F",16,"U","T",3,2,0,"no","yes","no","no","yes","no",1,2,2,1,2,14,15,16,"[8,16)",2.02100300799264,0.458963154106848,0.547080269671003,-2.84964617553933,0.769230120471572
"200","GP","M",17,"U","T",3,3,0,"no","yes","no","yes","yes","yes",4,3,4,2,3,11,13,14,"[0,8)",0.537036730196456,-1.42913094373516,0.118872646336037,-0.357039374313896,-0.25734293841928
"201","GP","M",16,"U","T",1,2,0,"no","yes","no","yes","yes","yes",3,3,3,1,2,10,9,11,"[0,8)",-0.802668088385363,1.10779303863536,0.307981087091735,0.170575141476977,1.16275743666309
"202","GP","M",16,"U","T",2,1,0,"no","no","no","yes","yes","yes",4,2,3,1,2,13,14,16,"[0,8)",1.58796290630198,1.08113281378036,-0.887007159542632,-0.335001669575005,0.483620063788883
"203","GP","F",17,"U","A",3,3,0,"no","yes","no","no","yes","yes",3,3,3,1,3,12,13,14,"[8,16)",0.866121449388313,-0.780185982864934,0.638592263406464,-1.25356924366225,-0.314594770896047
"204","GP","M",17,"R","T",1,2,0,"no","no","no","no","yes","no",3,1,3,1,5,9,9,10,"[0,8)",-1.408629473726,0.313845486230342,0.258601311727613,-1.93264468514253,1.0005972250491
"205","GP","F",16,"U","T",2,3,0,"no","no","no","no","yes","no",4,3,3,1,1,12,12,13,"[0,8)",0.955366678814572,0.525184698551524,0.600661028845434,0.159420392637587,-0.0395478318868038
"206","GP","F",17,"U","T",1,1,0,"no","no","no","yes","yes","no",5,3,3,1,1,12,11,12,"[0,8)",0.176630348407742,1.738003973204,-0.853327941202142,0.900338585945538,-0.368404242812025
"207","GP","M",17,"U","T",1,2,0,"no","no","no","yes","yes","no",4,4,4,4,5,10,11,12,"[16,24)",-2.11016250709774,-2.51442703172508,-1.82290965287295,-1.39305977335535,0.46984459286501
"208","GP","M",16,"R","T",3,3,0,"no","yes","no","yes","yes","no",4,3,2,3,4,11,10,10,"[0,8)",-0.623386230850043,-1.23802201518164,0.960585825880404,-0.136397815420684,1.62166433765917
"209","GP","M",16,"U","T",2,3,0,"no","no","no","no","yes","no",5,3,3,1,1,13,12,12,"[0,8)",0.759982967811372,0.770972697200747,-0.0408403940816457,1.20490173003388,0.582333304411841
"210","GP","F",17,"U","T",2,4,0,"no","no","no","yes","yes","yes",4,3,2,1,1,14,15,16,"[8,16)",2.28681451265668,0.193569507646738,0.496091467258735,-0.723039299091441,-0.796955784476195
"211","GP","M",17,"U","T",4,4,0,"no","no","no","no","yes","no",5,2,3,1,2,13,13,14,"[0,8)",1.69624867459976,-0.756277881117957,1.4151090392089,0.0575394962594577,-0.340008613638023
"212","GP","M",16,"R","T",3,3,0,"no","yes","no","yes","yes","no",3,3,4,3,5,10,11,12,"[16,24)",-1.56582283339954,-2.67701872483958,-0.388268376521196,-1.84905030248317,1.62258497808868
"213","GP","F",17,"U","T",4,4,1,"no","yes","no","no","yes","no",4,2,4,2,3,14,15,16,"[24,32]",0.567139465503761,-2.86581208037152,0.609265829329069,-3.13955920403516,-1.5796823765171
"214","GP","F",16,"U","T",4,4,0,"no","yes","no","no","yes","no",4,5,2,1,2,11,10,11,"[0,8)",0.69562886554674,-0.490057715482224,2.01264322518707,1.65442430626131,0.123699401181742
"215","GP","F",16,"U","T",4,3,0,"no","yes","no","yes","yes","no",4,3,5,1,5,14,14,15,"[0,8)",1.57040194109215,-2.35150472921879,-0.22108033322237,0.278739673745394,0.36139676854431
"216","GP","F",16,"U","T",2,3,0,"yes","yes","no","yes","yes","no",4,4,3,1,3,11,12,12,"[0,8)",0.300859020080658,-0.328646334677233,0.293647244556705,0.650991048292916,0.268429586789291
"217","GP","F",17,"U","T",1,1,0,"no","yes","no","no","yes","no",4,4,4,1,3,14,15,15,"[0,8)",0.991916625862344,0.126147324687017,-2.20602350811551,0.479615162924916,-0.297709305962665
"218","GP","F",17,"R","T",2,2,0,"no","yes","no","no","yes","no",5,3,2,1,2,13,13,13,"[16,24)",0.347895151980493,7.42896093295572e-05,0.161433848039919,-1.19210094707881,-0.943069508181416
"219","GP","F",16,"R","T",2,2,0,"no","yes","no","yes","yes","no",5,3,5,1,1,13,13,13,"[0,8)",1.22802969504212,0.485968537556904,-1.23012520026745,0.930687328774946,-0.731468034352299
"220","GP","F",17,"U","T",3,4,1,"no","yes","yes","no","yes","yes",4,4,3,3,4,8,9,8,"[8,16)",-2.06453229736046,-2.18187124876297,1.62536369656462,-0.709549220730374,-1.03210985028899
"221","GP","F",16,"U","A",3,1,0,"no","yes","no","no","yes","no",2,3,3,2,2,11,11,12,"[0,8)",-0.0555181443468764,0.303064614283531,0.287868478167226,-0.93837397284862,1.02092002904121
"222","GP","F",16,"U","T",4,3,0,"no","no","no","yes","yes","yes",1,3,2,1,1,14,15,15,"[0,8)",2.42536710303371,0.174318839541029,1.41894418099546,-1.74083817233033,0.522392729635573
"223","GP","F",16,"U","T",1,1,0,"no","yes","no","no","yes","no",4,3,2,1,4,12,13,13,"[0,8)",-0.138541061809506,0.840038516511861,-1.45915673126373,-0.324560818826153,1.43925172594841
"224","GP","F",17,"R","T",4,3,0,"no","yes","no","yes","yes","yes",4,4,2,1,1,11,12,12,"[0,8)",1.13949392615114,0.610185585613101,0.960730507906538,0.787078771386957,-0.462935398759256
"225","GP","F",19,"U","T",3,3,0,"no","yes","no","yes","yes","no",4,3,3,1,2,12,12,12,"[0,8)",1.0234979064104,0.105825854491577,0.462314425408272,-0.498078272862079,-2.00790906143956
"226","GP","M",17,"U","T",4,4,0,"no","yes","no","no","yes","yes",5,3,5,4,5,13,12,12,"[8,16)",-0.217243081203907,-4.47623731236712,0.193895150724911,-0.903503208777585,-0.267213185287243
"227","GP","F",16,"U","A",2,2,0,"yes","yes","no","no","yes","no",3,3,4,1,1,13,13,13,"[0,8)",1.0889414707564,0.680936442313138,-0.227336228761571,0.199744293506682,0.327800214559583
"228","GP","M",18,"U","T",2,2,0,"no","yes","no","yes","yes","no",4,4,4,2,4,12,11,11,"[8,16)",-0.89821235706377,-1.48179373455213,-0.735765284909826,-0.460067228135347,-0.758529828351501
"229","GP","F",17,"R","T",4,4,0,"no","yes","no","no","yes","no",5,2,1,1,2,12,11,11,"[0,8)",0.951779415807718,0.0511144206757562,2.45161122598443,-0.321223506832116,-0.0605636419467915
"230","GP","F",17,"U","T",3,2,0,"no","no","no","no","yes","no",4,4,4,1,3,14,16,15,"[0,8)",1.49298001630168,-0.756614223788763,-1.4564849977952,0.37562214052933,-0.28493247676737
"231","GP","F",17,"U","T",4,3,0,"no","no","no","no","yes","yes",3,4,5,2,4,11,9,10,"[16,24)",-1.12062561449392,-2.83083309725563,0.997990782542647,-0.748707907368965,-0.419861133030554
"232","GP","M",18,"U","T",3,3,0,"no","yes","no","no","yes","no",3,2,4,2,4,10,10,10,"[8,16)",-0.99808202934921,-1.5344862234678,0.90097302235248,-1.79821982262776,-0.199140952333052
"233","GP","F",17,"U","T",2,3,0,"no","yes","no","no","yes","no",3,3,3,1,4,12,13,13,"[0,8)",0.0958535402508124,-0.575181552347462,-0.358217753275777,-0.903228816692412,0.789928820531545
"234","GP","F",17,"U","T",2,2,0,"no","yes","no","yes","yes","no",4,3,3,1,1,12,12,13,"[0,8)",1.04248698816779,1.18809942477491,-0.110317813277066,0.326948469028708,-0.565773193438952
"235","GP","F",17,"R","T",2,1,0,"no","yes","no","yes","yes","no",4,2,5,1,2,11,10,11,"[0,8)",-0.592564484011301,0.829100875187089,-0.992100306924515,0.271619391588732,0.292665733469598
"236","GP","F",17,"U","T",1,1,0,"no","yes","no","yes","yes","yes",4,3,4,1,1,12,12,12,"[8,16)",0.101533801352313,1.02062416344396,-0.922957083401546,-0.479433757092023,-1.08331771266328
"237","GP","F",16,"U","T",2,3,0,"yes","no","no","no","yes","no",2,3,1,1,1,13,13,14,"[0,8)",1.6658289816772,1.39890486557182,0.972075472094934,-1.02389043030983,0.820976040887393
"238","GP","M",18,"U","T",2,2,3,"no","yes","yes","no","yes","no",3,3,3,5,5,10,9,10,"[8,16)",-3.9787743749319,-2.0413476277188,-0.621495447881556,-2.80044654898906,-1.27552294192342
"239","GP","F",16,"U","T",4,4,0,"no","yes","no","yes","yes","no",5,3,2,1,1,15,16,16,"[0,8)",3.53551898581673,-0.167420910811791,1.0111268035382,0.3751943363118,-0.738359519545559
"240","GP","F",18,"R","T",3,1,0,"no","no","no","yes","yes","yes",5,3,3,1,1,8,8,8,"[0,8)",-1.33444453895046,1.28750536792731,0.916480808431069,0.842994931133167,-0.990418684037952
"241","GP","F",17,"U","T",3,2,0,"no","no","no","yes","yes","no",5,3,4,1,3,17,18,17,"[0,8)",2.92647488037318,-0.926305594126306,-1.57794750939795,0.197621952316776,-0.78110161431805
"242","GP","M",17,"U","T",2,3,0,"no","yes","no","no","yes","no",5,3,3,1,3,10,11,11,"[0,8)",-0.0258995786330544,0.0972827408895164,0.402398459764606,0.895125916802923,-0.0863004468851916
"243","GP","M",18,"U","T",2,1,0,"yes","yes","no","yes","yes","yes",4,3,2,4,5,9,10,11,"[0,8)",-2.39429591719247,-0.625596811752505,-2.23060122154359,-1.43077971457679,1.55306250034056
"244","GP","F",17,"U","A",2,1,0,"no","no","no","yes","yes","yes",3,2,3,1,2,15,15,16,"[0,8)",1.93890712432377,1.24830260261696,-1.680483628552,-1.30528061365419,0.130540625298335
"245","GP","F",17,"U","T",4,3,0,"no","no","no","yes","yes","yes",3,2,3,1,2,14,12,12,"[0,8)",1.4683195540916,-0.0658067231730769,1.27067712040006,-0.718007710527808,0.11790933105393
"246","GP","M",17,"R","T",2,2,0,"no","yes","no","yes","yes","no",4,5,2,1,1,12,13,13,"[0,8)",0.675875911833603,1.09887656834924,-0.666497421145427,1.08173742527747,-0.275191255550381
"247","GP","M",17,"U","T",4,4,0,"yes","yes","no","yes","yes","yes",4,5,5,1,3,13,13,13,"[0,8)",1.19004338760751,-2.18936318853267,0.413530302443274,1.70170885926389,-0.743291468406652
"248","GP","M",16,"U","T",4,4,0,"no","yes","no","yes","yes","no",4,2,4,2,4,13,13,14,"[0,8)",1.47574825763723,-2.02533798569724,0.806935452381989,-0.244852646966745,0.795993228330907
"249","GP","M",16,"U","T",1,1,0,"no","yes","no","no","yes","no",3,4,2,1,1,9,9,9,"[0,8)",-1.27844923545378,2.2522874492081,-0.137124371950682,0.413843331890906,0.949619502158428
"250","GP","M",16,"U","T",3,2,0,"no","no","no","yes","yes","yes",5,3,3,1,3,12,12,12,"[0,8)",0.787521017551463,0.323638847805365,-0.391400956554054,0.899976702311704,0.375329577324136
"251","GP","M",17,"U","T",2,2,0,"no","no","no","yes","yes","yes",4,4,2,5,5,16,16,16,"[0,8)",1.01442524232422,-2.58368941756015,-2.21252079154106,-1.25414950483869,0.897591561578479
"252","GP","F",16,"U","T",2,1,0,"no","no","no","no","yes","yes",4,5,2,1,1,9,10,10,"[0,8)",-0.918224073696585,1.29532093653153,0.41016517103591,1.35801290245323,0.305150376636051
"253","GP","F",16,"U","A",4,1,0,"no","no","no","yes","yes","yes",5,3,3,1,2,14,13,13,"[0,8)",1.53715985471738,0.326500118693105,-0.0646410407929819,0.953920489160023,0.0452781377272403
"254","GP","F",18,"U","A",2,4,1,"no","yes","no","no","yes","no",4,3,3,1,1,10,10,10,"[16,24)",-1.16064716085329,0.130640043089979,1.2574012924829,-1.15061064480703,-1.99538405700962
"255","GP","F",18,"U","T",2,2,1,"no","yes","no","no","yes","yes",5,3,1,1,1,9,8,10,"[16,24)",-1.4995267651112,1.51094486085589,1.45718650521129,-0.838034352706279,-2.08283107680136
"256","GP","F",18,"U","T",3,3,1,"no","no","no","no","no","no",4,1,1,1,1,8,7,7,"[8,16)",-2.0952683793314,1.58429951110269,2.73039667001393,-1.96790825262069,-0.828844128466473
"257","GP","M",18,"U","T",2,2,1,"no","yes","no","yes","no","yes",4,4,3,2,2,7,8,8,"[24,32]",-3.34152572691053,-0.666979801470762,1.21259417126921,-1.42842271757011,-1.97181993757536
"258","GP","M",17,"U","T",4,4,0,"no","yes","no","yes","yes","no",4,2,1,1,2,10,8,9,"[0,8)",-0.184869321083629,0.282019057847221,3.19816638027473,-0.60868834227842,0.333180999190216
"259","GP","F",17,"U","T",3,2,0,"no","no","no","yes","yes","no",5,4,2,1,1,14,14,15,"[0,8)",1.88638319981287,0.541020922553434,-0.115977110583047,0.692574484301777,-0.974227883435573
"260","GP","F",17,"U","T",1,1,0,"no","yes","no","yes","yes","yes",4,3,2,1,2,11,10,10,"[8,16)",-0.551360107638779,1.57419912337736,-0.185247438512638,-0.704571883206193,-0.474010611476592
"261","GP","F",16,"U","T",1,2,0,"no","no","no","no","no","no",5,3,5,1,2,12,11,11,"[0,8)",-0.357327474529009,0.084544911995919,-0.722439534383598,1.26124174034642,0.235757152393815
"262","GP","F",17,"R","T",2,1,0,"no","no","no","yes","yes","no",2,1,1,1,1,13,13,13,"[0,8)",0.792846854124398,2.73722976060069,-0.536111109653713,-2.59538581196954,1.20787315346045
"263","GP","F",17,"R","A",1,4,1,"no","yes","no","no","yes","no",5,5,4,1,1,9,9,8,"[8,16)",-2.60310745764455,0.120271472958321,-0.324618254619941,1.28071124544063,-0.921224118713963
"264","GP","M",18,"U","T",2,2,0,"no","no","no","no","no","no",5,5,4,3,5,8,7,8,"[16,24)",-3.17554959048515,-2.46073898944642,-0.261280379466931,0.156491203672889,-0.795288150604888
"265","GP","F",17,"U","A",2,2,1,"no","yes","no","no","no","no",3,1,2,1,1,11,9,10,"[8,16)",-0.942257944818105,1.73523170591031,1.54237262343914,-1.92526326656621,-0.270972047427141
"266","GP","F",17,"R","T",1,1,0,"no","no","no","yes","yes","no",4,3,3,1,3,15,14,15,"[0,8)",1.141575999376,0.833514303979862,-2.28786832871313,-0.658555465244371,-0.141895590664384
"267","GP","F",17,"U","A",4,2,0,"no","yes","no","yes","yes","no",4,3,2,1,1,15,14,14,"[0,8)",2.15364958771551,0.465170028195635,0.578577422243406,-0.320077546307476,-0.628659949292596
"268","GP","M",17,"U","T",4,3,0,"no","no","no","yes","yes","yes",2,5,5,1,4,15,15,15,"[8,16)",1.2629235255661,-2.55801992802429,-0.78003089905134,-0.509612537479179,-0.284143218680895
"269","GP","M",17,"R","A",4,4,0,"no","yes","no","no","yes","no",3,3,3,2,3,12,12,12,"[0,8)",0.659100751789239,-1.24897191085947,0.937409482586282,-0.502644268251729,0.613988835098955
"270","GP","M",16,"U","T",4,3,0,"no","no","no","yes","yes","no",5,4,5,1,1,14,14,15,"[0,8)",1.76982101216222,-1.36700341509594,0.24649706976957,1.49348266381575,-0.70650270838595
"271","GP","M",16,"U","T",4,4,0,"no","no","yes","yes","yes","no",5,3,2,1,2,14,15,15,"[0,8)",2.444116873731,-0.717162407573474,1.26096407215093,0.42842888688783,0.0443647781967132
